list-dl-s,4,8,1,96,269313,2805
list-dl-s,4,16,1,192,617951,3218
list-dl-s,4,32,1,384,2752738,7168
list-dl-s,8,1,1,24,269779,11240
list-dl-s,8,2,1,48,273018,5687
list-dl-s,8,4,1,96,230655,2402
list-dl-s,8,8,1,192,549440,2861
list-dl-s,8,16,1,384,3068079,7989
list-dl-s,8,32,1,768,7246126,9435
list-dl-s,12,1,1,36,375139,10420
list-dl-s,12,2,1,72,350633,4869
list-dl-s,12,4,1,144,374153,2598
list-dl-s,12,8,1,288,1152872,4003
list-dl-s,12,16,1,576,5395296,9366
list-dl-s,12,32,1,1152,17121633,14862
list-id-s,2,1,1,6,121668,20278
list-id-s,2,2,1,12,109866,9155
list-id-s,2,4,1,24,176617,7359
list-id-s,2,8,1,48,145865,3038
list-id-s,2,16,1,96,159955,1666
list-id-s,2,32,1,192,204550,1065
list-id-s,4,1,1,12,128311,10692
list-id-s,4,2,1,24,142253,5927
list-id-s,4,4,1,48,156612,3262
list-id-s,4,8,1,96,188542,1963
list-id-s,4,16,1,192,263443,1372
list-id-s,4,32,1,384,430628,1121
list-id-s,8,1,1,24,318533,13272
list-id-s,8,2,1,48,275333,5736
list-id-s,8,4,1,96,275610,2870
list-id-s,8,8,1,192,297235,1548
list-id-s,8,16,1,384,622747,1621
list-id-s,8,32,1,768,1126539,1466
list-id-s,12,1,1,36,395384,10982
list-id-s,12,2,1,72,401623,5578
list-id-s,12,4,1,144,411594,2858
list-id-s,12,8,1,288,429005,1489
list-id-s,12,16,1,576,927017,1609
list-id-s,12,32,1,1152,1953301,1695
list-idl-s,2,1,1,6,143630,23938
list-idl-s,2,2,1,12,105912,8826
list-idl-s,2,4,1,24,113876,4744
list-idl-s,2,8,1,48,187429,3904
list-idl-s,2,16,1,96,316234,3294
list-idl-s,2,32,1,192,1021858,5322
list-idl-s,4,1,1,12,158142,13178
list-idl-s,4,2,1,24,161158,6714
list-idl-s,4,4,1,48,157106,3273
list-idl-s,4,8,1,96,319152,3324
list-idl-s,4,16,1,192,998343,5199
list-idl-s,4,32,1,384,3044866,7929
list-idl-s,8,1,1,24,303447,12643
list-idl-s,8,2,1,48,282703,5889
list-idl-s,8,4,1,96,296727,3090
list-idl-s,8,8,1,192,691006,3598
list-idl-s,8,16,1,384,1884224,4906
list-idl-s,8,32,1,768,11497469,14970
list-idl-s,12,1,1,36,399195,11088
list-idl-s,12,2,1,72,421246,5850
list-idl-s,12,4,1,144,409629,2844
list-idl-s,12,8,1,288,877684,3047
list-idl-s,12,16,1,576,5315418,9228
list-idl-s,12,32,1,1152,19268160,16725
